"Pcode","Locality","State","Comments","DeliveryOffice","PresortIndicator","ParcelZone","BSPnumber","BSPname","Category","Lat","Long"
"3890","NOORINBEE","VIC",,"CANN RIVER LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.270391","149.144376"
"3890","NOORINBEE NORTH","VIC",,"CANN RIVER LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.270391","149.144376"
"3890","TAMBOON","VIC",,"CANN RIVER LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.270391","149.144376"
"3890","TONGHI CREEK","VIC",,"CANN RIVER LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.270391","149.144376"
"3891","GENOA","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3891","GIPSY POINT","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3891","MARAMINGO CREEK","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3891","WALLAGARAUGH","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3891","WANGARABELL","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3891","WINGAN RIVER","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3891","WROXHAM","VIC",,"GENOA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.475736","149.592844"
"3892","MALLACOOTA","VIC",,"MALLACOOTA LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.549486","149.729223"
"3893","DOUBLE BRIDGES","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.590191","147.893491"
"3893","STIRLING","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.590191","147.893491"
"3893","TAMBO CROSSING","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.590191","147.893491"
"3895","DOCTORS FLAT","VIC",,"ENSAY LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.298674","147.748627"
"3895","ENSAY","VIC",,"ENSAY LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.298674","147.748627"
"3895","ENSAY NORTH","VIC",,"ENSAY LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.298674","147.748627"
"3895","REEDY FLAT","VIC",,"ENSAY LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.298674","147.748627"
"3896","BINDI","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.112351","147.812864"
"3896","BROOKVILLE","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.112351","147.812864"
"3896","NUNNIONG","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.112351","147.812864"
"3896","SWIFTS CREEK","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.112351","147.812864"
"3896","TONGIO","VIC",,"SWIFTS CREEK LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.112351","147.812864"
"3898","ANGLERS REST","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","BINGO MUNJIE","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","BUNDARA","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","CASSILIS","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","COBUNGRA","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","DINNER PLAIN","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","GLEN VALLEY","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","GLEN WILLS","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","HINNOMUNJIE","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","OMEO","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","OMEO VALLEY","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3898","SHANNONVALE","VIC",,"OMEO LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.019423","147.470661"
"3900","BENAMBRA","VIC",,"BENAMBRA LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-36.949754","147.703226"
"3900","COBBERAS","VIC",,"BENAMBRA LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-36.949754","147.703226"
"3902","BUMBERRAH","VIC",,"JOHNSONVILLE LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.792719","147.830756"
"3902","JOHNSONVILLE","VIC",,"JOHNSONVILLE LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.792719","147.830756"
"3903","SWAN REACH","VIC",,"SWAN REACH LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.810093","147.84454"
"3904","METUNG","VIC",,"METUNG LPO                    ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.87152","147.847355"
"3909","KALIMNA","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","KALIMNA WEST","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","LAKE BUNGA","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","LAKE TYERS BEACH","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","LAKES ENTRANCE","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","NUNGURNER","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","NYERIMILANG","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3909","TOORLOO ARM","VIC",,"LAKES ENTRANCE POST SHOP      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.857772","147.922922"
"3910","LANGWARRIN","VIC",,"CRANBOURNE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.153809","145.185851"
"3911","BAXTER","VIC",,"BAXTER DELIVERY ANNEXE","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.195383","145.158007"
"3911","LANGWARRIN SOUTH","VIC",,"BAXTER DELIVERY ANNEXE","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.195383","145.158007"
"3912","PEARCEDALE","VIC",,"SOMERVILLE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.202617","145.232339"
"3912","SOMERVILLE","VIC",,"SOMERVILLE DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.202617","145.232339"
"3913","TYABB","VIC",,"TYABB DELIVERY ANNEXE","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.259808","145.186464"
"3915","HASTINGS","VIC",,"HASTINGS DC                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.30771","145.190507"
"3915","TUERONG","VIC",,"HASTINGS DC                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.30771","145.190507"
"3916","MERRICKS","VIC",,"HASTINGS DC                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.392646","145.085801"
"3916","POINT LEO","VIC",,"HASTINGS DC                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.392646","145.085801"
"3916","SHOREHAM","VIC",,"HASTINGS DC                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.392646","145.085801"
"3918","BITTERN","VIC",,"BITTERN LPO                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.337376","145.177993"
"3919","CRIB POINT","VIC",,"CRIB POINT LPO                ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.366119","145.204068"
"3920","HMAS CERBERUS","VIC",,"HMAS CERBERUS LPO","316","V1 ","032","FRANKSTON","Delivery Area                                     ","0","0"
"3921","FRENCH ISLAND","VIC",,"FRENCH ISLAND LPO","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.342506","145.338749"
"3922","COWES","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","SILVERLEAVES","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","SMITHS BEACH","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","SUMMERLANDS","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","SUNDERLAND BAY","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","SUNSET STRIP","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","SURF BEACH","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","VENTNOR","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3922","WIMBLEDON HEIGHTS","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.450286","145.239003"
"3923","RHYLL","VIC",,"RHYLL LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.460584","145.307964"
"3925","CAPE WOOLAMAI","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.54338","145.340775"
"3925","CHURCHILL ISLAND","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.54338","145.340775"
"3925","NEWHAVEN","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.54338","145.340775"
"3925","SAN REMO","VIC",,"COWES ANNEXE                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.54338","145.340775"
"3926","BALNARRING","VIC",,"BALNARRING LPO                ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.373497","145.126733"
"3926","BALNARRING BEACH","VIC",,"BALNARRING LPO                ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.373497","145.126733"
"3926","MERRICKS BEACH","VIC",,"BALNARRING LPO                ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.373497","145.126733"
"3926","MERRICKS NORTH","VIC",,"BALNARRING LPO                ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.373497","145.126733"
"3927","SOMERS","VIC",,"SOMERS LPO                    ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.383442","145.147627"
"3928","MAIN RIDGE","VIC",,"MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.400438","144.970958"
"3929","FLINDERS","VIC",,"HASTINGS DC                   ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.473815","145.01628"
"3930","KUNYUNG","VIC","PO Boxes","MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.191618","145.079095"
"3930","MOUNT ELIZA","VIC",,"MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.191618","145.079095"
"3931","MORNINGTON","VIC",,"MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.238386","145.064195"
"3933","MOOROODUC","VIC",,"MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.237072","145.087375"
"3934","MOUNT MARTHA","VIC",,"MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.302366","144.994873"
"3936","ARTHURS SEAT","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.354428","144.949793"
"3936","DROMANA","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.354428","144.949793"
"3936","SAFETY BEACH","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.354428","144.949793"
"3937","RED HILL","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.37014","145.012073"
"3937","RED HILL SOUTH","VIC",,"MORNINGTON DC                 ","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.37014","145.012073"
"3938","MCCRAE","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-37.990225","145.21956"
"3939","BONEO","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.398469","144.904098"
"3939","CAPE SCHANCK","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.398469","144.904098"
"3939","FINGAL","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.398469","144.904098"
"3939","ROSEBUD","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.398469","144.904098"
"3939","ROSEBUD PLAZA","VIC","PO Boxes","ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.398469","144.904098"
"3940","ROSEBUD WEST","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","0","0"
"3941","RYE","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.370692","144.824741"
"3941","ST ANDREWS BEACH","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.370692","144.824741"
"3941","TOOTGAROOK","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.370692","144.824741"
"3942","BLAIRGOWRIE","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.359005","144.768511"
"3943","SORRENTO","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.344297","144.73807"
"3944","PORTSEA","VIC",,"ROSEBUD DC","316","V1 ","032","FRANKSTON","Delivery Area                                     ","-38.338347","144.709285"
"3945","JEETHO","VIC",,"LOCH LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.970297","145.155125"
"3945","KROWERA","VIC",,"LOCH LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.970297","145.155125"
"3945","LOCH","VIC",,"LOCH LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.970297","145.155125"
"3945","WOODLEIGH","VIC",,"LOCH LPO                      ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.970297","145.155125"
"3946","BENA","VIC",,"BENA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.433031","145.722184"
"3950","KARDELLA SOUTH","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.449367","145.877524"
"3950","KORUMBURRA","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.449367","145.877524"
"3950","KORUMBURRA SOUTH","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.449367","145.877524"
"3950","STRZELECKI","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.449367","145.877524"
"3950","WHITELAW","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.449367","145.877524"
"3951","ARAWATA","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","FAIRBANK","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","JUMBUNNA","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","KARDELLA","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","KONGWAK","VIC",,"KONGWAK","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","MOYARRA","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","OUTTRIM","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3951","RANCEBY","VIC",,"KORUMBURRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.394907","145.888218"
"3953","BERRYS CREEK","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","BOOROOL","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","HALLSTON","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","KOOROOMAN","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","LEONGATHA","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","LEONGATHA NORTH","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","LEONGATHA SOUTH","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","MARDAN","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","MOUNT ECCLES","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","MOUNT ECCLES SOUTH","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","NERRENA","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","RUBY","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","TRIDA","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3953","WILD DOG VALLEY","VIC",,"LEONGATHA POST SHOP           ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.406667","146.069703"
"3954","KOONWARRA","VIC",,"KOONWARRA","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.547015","145.948111"
"3956","DUMBALK","VIC",,"DUMBALK LPO                   ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","DUMBALK NORTH","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","MEENIYAN","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","MIDDLE TARWIN","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","TARWIN","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","TARWIN LOWER","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","VENUS BAY","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","WALKERVILLE","VIC",,"TARWIN LOWER LPO              ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3956","WALKERVILLE SOUTH","VIC",,"MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.531629","146.095008"
"3957","STONY CREEK","VIC","Meeniyan","MEENIYAN LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.944787","145.273438"
"3958","BUFFALO","VIC",,"BUFFALO LPO                   ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.642608","146.074806"
"3959","FISH CREEK","VIC",,"FISH CREEK LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.694358","146.082083"
"3959","SANDY POINT","VIC",,"FISH CREEK LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.694358","146.082083"
"3959","WARATAH BAY","VIC",,"FISH CREEK LPO                ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.694358","146.082083"
"3960","BENNISON","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","BOOLARONG","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","FOSTER","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","FOSTER NORTH","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","GUNYAH","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","MOUNT BEST","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","SHALLOW INLET","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","TIDAL RIVER","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","TURTONS CREEK","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","WILSONS PROMONTORY","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","WONGA","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","WOORARRA WEST","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3960","YANAKIE","VIC",,"FOSTER","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.668395","146.266751"
"3962","AGNES","VIC",,"TOORA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.670149","146.396151"
"3962","TOORA","VIC",,"TOORA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.670149","146.396151"
"3962","TOORA NORTH","VIC",,"TOORA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.670149","146.396151"
"3962","WONYIP","VIC",,"TOORA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.670149","146.396151"
"3962","WOORARRA EAST","VIC",,"TOORA LPO                     ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.670149","146.396151"
"3964","PORT FRANKLIN","VIC",,"WELSHPOOL LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.679229","146.270581"
"3965","PORT WELSHPOOL","VIC",,"WELSHPOOL LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.691833","146.454398"
"3966","BINGINWARRI","VIC",,"WELSHPOOL LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.584197","146.453313"
"3966","HAZEL PARK","VIC",,"WELSHPOOL LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.584197","146.453313"
"3966","WELSHPOOL","VIC",,"WELSHPOOL LPO                 ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.584197","146.453313"
"3967","HEDLEY","VIC",,"HEDLEY","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-37.693272","144.961131"
"3971","ALBERTON","VIC",,"ALBERTON LPO                  ","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","ALBERTON WEST","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","BALOOK","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","CALROSSIE","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","DEVON NORTH","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
"3971","GELLIONDALE","VIC",,"YARRAM","380","V2 ","034","VIC FAR COUNTRY","Delivery Area                                     ","-38.611394","146.66598"
